Message type,Repeat indicator,MMSI,Navigational status,"Rate of Turn
(ROT)","Speed of ground
(SOG)",Position Accuracy,Longitude,Latitude,"Course of ground
(COG)","True Heading
(HDG)",Time Stamp,"Reserved for
regional
applications",Spare,Raim flag,Radio status,Vessel Name,Type
1,0,671186100,0,0,0,1,129.373,35.526,49,21,57,0,0,0,82117,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,9,0,0,0,65944,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,0,0,0,0,82117,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,40,0,0,0,67056,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,48,0,0,0,17444,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,58,0,0,0,65553,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,0,0,0,0,66346,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,30,0,0,0,49348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,49,0,0,0,2240,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,59,0,0,0,49349,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,10,0,0,0,33176,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,19,0,0,0,49348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,29,0,0,0,33963,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,40,0,0,0,34288,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,50,0,0,0,49347,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,59,0,0,0,32785,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,9,0,0,0,17456,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,21,0,0,0,33578,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,30,0,0,0,17456,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,39,0,0,0,17456,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,32,0,0,0,32799,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,9,0,0,0,2221,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,19,0,0,0,17460,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,30,0,0,0,2255,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,39,0,0,0,2278,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,48,0,0,0,17460,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,58,0,0,0,2290,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,9,0,0,0,82111,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,21,0,0,0,2191,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,31,0,0,0,66736,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,41,0,0,0,67084,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,0,0,0,0,114882,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,7,0,0,0,65915,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,28,0,0,0,49347,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,39,0,0,0,49347,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,50,0,0,0,65536,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,19,0,0,0,66287,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,1,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,7,0,0,0,33147,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,30,0,0,0,17476,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,0,0,0,0,65593,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,9,0,0,0,17480,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,19,0,0,0,33519,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,30,0,0,0,2193,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,40,0,0,0,2254,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,50,0,0,0,17480,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,0,0,0,0,49345,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,7,0,0,0,2273,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,18,0,0,0,17484,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,30,0,0,0,114882,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,39,0,0,0,99856,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,59,0,0,0,32825,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,9,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,18,0,0,0,2251,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,29,0,0,0,99447,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,40,0,0,0,82114,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,50,0,0,0,82114,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,1,0,0,0,17492,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,9,0,0,0,65938,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,30,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,18,0,0,0,33520,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,50,0,0,0,49347,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,9,0,0,0,33170,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,17,0,0,0,17500,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,39,0,0,0,34320,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,0,0,0,0,49348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,8,0,0,0,17504,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,28,0,0,0,33911,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,41,0,0,0,17504,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,51,0,0,0,17504,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,57,0,0,0,32788,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,19,0,0,0,82111,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,30,0,0,0,17508,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,39,0,0,0,2271,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,50,0,0,0,2215,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,19,0,0,0,66324,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,29,0,0,0,2235,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,48,0,0,0,82107,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,59,0,0,0,2274,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,49,21,9,0,0,0,98715,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,19,0,0,0,49343,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,50,0,0,0,65536,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,59,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,9,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,18,0,0,0,33556,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,28,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,40,0,0,0,67109,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,49,0,0,0,49348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,0,0,0,0,65580,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,10,0,0,0,65947,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,19,0,0,0,17524,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,49,0,0,0,32768,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,59,0,0,0,49350,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,8,0,0,0,49350,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,18,0,0,0,2277,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,49,0,0,0,17528,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,9,0,0,0,33179,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,28,0,0,0,33856,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,40,0,0,0,17532,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,49,21,0,0,0,0,17536,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,10,0,0,0,17536,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,19,0,0,0,99119,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,28,0,0,0,17536,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,58,0,0,0,2241,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,8,0,0,0,2252,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,0,0,0,0,82120,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,48,0,0,0,32810,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,9,0,0,0,49351,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,19,0,0,0,66351,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,49,0,0,0,17544,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,9,0,0,0,33152,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,21,0,0,0,49348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,28,0,0,0,99449,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,39,0,0,0,67092,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,58,0,0,0,32803,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,10,0,0,0,17552,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,0,0,0,0,33583,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,29,0,0,0,82116,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,39,0,0,0,49348,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,50,0,0,0,82116,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,59,0,0,0,17556,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,8,0,0,0,2223,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,0,0,0,0,17556,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,29,0,0,0,66681,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,49,21,32,0,0,0,65593,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,49,21,58,0,0,0,2240,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0.1,1,129.373,35.525,259,21,8,0,0,0,49345,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,252,21,0,0,0,0,2193,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,252,21,30,0,0,0,49346,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,252,21,39,0,0,0,17560,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,252,21,49,0,0,0,49347,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,244,21,9,0,0,0,33154,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,244,21,28,0,0,0,33913,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0.1,1,129.373,35.525,247,21,41,0,0,0,2195,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0.1,1,129.373,35.525,249,21,48,0,0,0,32825,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0.1,1,129.373,35.525,251,21,8,0,0,0,17568,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,37,0,0,0,99776,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,50,0,0,0,17568,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,58,0,0,0,82117,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,9,0,0,0,2314,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,18,0,0,0,33526,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,29,0,0,0,2299,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,32,0,0,0,2235,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,0,0,0,0,65591,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,29,0,0,0,82115,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,37,0,0,0,67008,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,48,0,0,0,114882,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,59,0,0,0,49343,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.526,249,21,11,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.525,249,21,19,0,0,0,2295,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,0,129.374,35.525,249,21,31,0,0,0,66730,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.525,249,21,0,0,0,0,32823,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,9,0,0,0,33218,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,19,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,37,0,0,0,34240,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,50,0,0,0,82112,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,17588,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,10,0,0,0,17588,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,30,0,0,0,33962,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,39,0,0,0,17588,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,49,0,0,0,65578,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,10,0,0,0,2223,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,19,0,0,0,17592,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,29,0,0,0,17592,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,49,0,0,0,49345,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,8,0,0,0,98727,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,2218,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,31,0,0,0,2231,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,49,0,0,0,32810,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,82111,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,9,0,0,0,82111,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,39,0,0,0,99776,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,48,0,0,0,17600,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,65595,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,10,0,0,0,65959,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,66307,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,39,0,0,0,82110,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,49,0,0,0,2267,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,1,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,8,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,18,0,0,0,49344,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,38,0,0,0,67008,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,0,0,0,0,32827,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,9,0,0,0,33191,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,19,0,0,0,33539,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,30,0,0,0,49340,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,40,0,0,0,49339,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,59,0,0,0,17616,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,8,0,0,0,17616,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.526,249,21,28,0,0,0,33943,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,34240,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,2192,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,2247,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,29,0,0,0,17620,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,17620,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,114879,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,82110,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,31,0,0,0,2203,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,39,0,0,0,2301,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,98729,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,0,0,0,0,66304,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,28,0,0,0,82111,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,82106,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,57,0,0,0,65537,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,82103,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,49335,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,28,0,0,0,66624,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,67099,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,65961,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,33536,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,28,0,0,0,49339,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,56,0,0,0,32769,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,9,0,0,0,49335,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,17600,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,40,0,0,0,34331,NEW ALLIANCE 9,General Cargo Ship
5,0,671186100,0,8,71.8,0,3.35,97.049,213.2,0,2,1,4,0,198916,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,49,0,0,0,65574,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,58,0,0,0,16620,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,10,0,0,0,33193,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,19,0,0,0,2293,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.373,35.525,249,21,28,0,0,0,17644,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,39,0,0,0,17644,NEW ALLIANCE 9,General Cargo Ship
1,0,671186100,0,0,0,1,129.374,35.526,249,21,49,0,0,0,49334,NEW ALLIANCE 9,General Cargo Ship
